,_id,page_url,title,domain_tags,primary_domain,score
138,5f1bb8c3896f82cdbda61478,/entries/sextus-empiricus/,Sextus Empiricus,Thinker,Thinker,3.493883749
485,5f7678ca038c9c30f78468f9,/entries/boethius-dacia/,Boethius of Dacia,"Thinker, Logic",Thinker,3.495978052
1442,5f1bb69b896f82cdbda6133f,/entries/panpsychism/,Panpsychism,Philosophy of Mind,Philosophy of Mind,3.499958486
1018,5f1bb830896f82cdbda6141e,/entries/religion-morality/,Religion and Morality,"Philosophy of Religion,Ethics",Philosophy of Religion,3.500522621
185,5f1bb0bd896f82cdbda60fb3,/entries/cognition-animal/,Animal Cognition,"Philosophy of Mind,Philosophy of Biology",Philosophy of Mind,3.500955278
467,5f1bb699896f82cdbda6133e,/entries/panentheism/,Panentheism,Philosophy of Religion,Philosophy of Religion,3.500963299
1245,5f1bb412896f82cdbda6118c,/entries/ikhwan-al-safa/,Ikhwân al-Safâ’,"Thinker,Arabic and Islamic Philosophy,Philosophy of Science",Thinker,3.501074324
1108,5f1bb17a896f82cdbda61015,/entries/darwinism/,Darwinism,Philosophy of Biology,Philosophy of Biology,3.501814324
1302,5f1bc325c9d4344a5ae10153,/entries/kant-conceptualism/,Kantian Conceptualism/Nonconceptualism,"Thinker, Metaphysics",Metaphysics,3.503162303
1313,5f1bb262896f82cdbda6108f,/entries/epistemology-social/,Social Epistemology,"Social and Political Philosophy,Epistemology",Social and Political Philosophy,3.50398357
640,5f1bb1fe896f82cdbda6105c,/entries/du-bos/,Jean-Baptiste Du Bos,"Thinker,Aesthetics and Philosophy of Art",Thinker,3.504444552
18,5f1bb33a896f82cdbda61113,/entries/friedrich-jacobi/,Friedrich Heinrich Jacobi,Thinker,Thinker,3.507237454
1397,5f1bb949896f82cdbda614cc,/entries/sylvan-routley/,Richard Sylvan [Routley],"Thinker, Logic, Ethics, Metaphysics",Thinker,3.507330042
620,5f1bb23e896f82cdbda6107d,/entries/environmental-aesthetics/,Environmental Aesthetics,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,3.508197175
35,5f1baf8c896f82cdbda60f0d,/entries/arabic-islamic-greek/,Greek Sources in Arabic and Islamic Philosophy,Arabic and Islamic Philosophy,Arabic and Islamic Philosophy,3.508508544
706,5f1bb8d1896f82cdbda61481,/entries/simplicity/,Simplicity,"Metaphysics,Epistemology",Metaphysics,3.510270085
1520,5f1bb23a896f82cdbda6107a,/entries/empiricism-ancient-medieval/,Ancient and Medieval Empiricism,Metaphysics,Metaphysics,3.510793527
793,5f1bb74a896f82cdbda613a0,/entries/postmodernism/,Postmodernism,"Social and Political Philosophy,Continental Philosophy,Philosophy of Language",Continental Philosophy,3.514586133
378,5f1baf3e896f82cdbda60ede,/entries/agrippa-nettesheim/,Heinrich Cornelius Agrippa von Nettesheim,Thinker,Thinker,3.517635976
1187,5f1bb5db896f82cdbda612d4,/entries/molecular-biology/,Molecular Biology,Philosophy of Biology,Philosophy of Biology,3.518362158
1130,5f1bb3d9896f82cdbda6116c,/entries/horkheimer/,Max Horkheimer,"Thinker, Continental Philosophy, Social and Political Philosophy",Thinker,3.519504353
325,5f1bb934896f82cdbda614bf,/entries/strawson/,Peter Frederick Strawson,"Thinker, Philosophy of Language, Epistomology, Metaphysics",Thinker,3.520782061
308,5f1bb9f4896f82cdbda61536,/entries/williams-dc/,Donald Cary Williams,"Thinker, Metaphysics",Thinker,3.521291333
1507,5f1baf8f896f82cdbda60f0e,/entries/arabic-islamic-influence/,Influence of Arabic and Islamic Philosophy on the Latin West,Arabic and Islamic Philosophy,Arabic and Islamic Philosophy,3.521615383
667,5f1bb2c5896f82cdbda610c9,/entries/femapproach-continental/,Continental Feminism,"Feminist Philosophy,Continental Philosophy",Feminist Philosophy,3.528975461
538,5f1bb6e9896f82cdbda61368,/entries/phenomenology/,Phenomenology,"Continental Philosophy, Philosophy of Mind, Epistemology",Continental Philosophy,3.532676112
1343,5f1bb2ff896f82cdbda610ee,/entries/fiction/,Fiction,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,3.537664557
954,5f1bb662896f82cdbda61324,/entries/novalis/,Georg Friedrich Philipp von Hardenberg [Novalis],"Thinker,Aesthetics and Philosophy of Art",Thinker,3.549278731
1006,5f1baffe896f82cdbda60f4d,/entries/benjamin/,Walter Benjamin,"Thinker,Continental Philosophy,Aesthetics and Philosophy of Art,Social and Political Philosophy",Thinker,3.573725893
13,5f1bb1a9896f82cdbda6102d,/entries/descartes-ethics/,Descartes’ Ethics,"Thinker, Ethics",Ethics,3.584651812
912,5f1bb461896f82cdbda611c2,/entries/japanese-pure-land/,Japanese Pure Land Philosophy,Japanese Philosophy,Japanese Philosophy,3.602635937
1534,5f1bb3ce896f82cdbda61165,/entries/hobbes/,Thomas Hobbes,"Thinker,Social and Political Philosophy",Thinker,3.622159897
381,5f1baf7f896f82cdbda60f04,/entries/anomalous-monism/,Anomalous Monism,Metaphysics,Metaphysics,3.631998179
939,5f1bb81f896f82cdbda61416,/entries/reid/,Thomas Reid,"Thinker,Epistemology,Metaphysics",Thinker,3.641619707
285,5f1bb316896f82cdbda610fd,/entries/folkpsych-theory/,Folk Psychology as a Theory,Philosophy of Mind,Philosophy of Mind,3.643971685
884,5f1bb88e896f82cdbda61458,/entries/scientific-explanation/,Scientific Explanation,Philosophy of Science,Philosophy of Science,3.644370569
284,5f1bb958896f82cdbda614d6,/entries/telesio/,Bernardino Telesio,Thinker,Thinker,3.647233789
