,_id,page_url,title,domain_tags,primary_domain,score
578,5f1bb854896f82cdbda61434,/entries/roger-bacon/,Roger Bacon,"Thinker,Philosophy of Language, Philosophy of Religion",Thinker,6.345835412
444,5f1bb613896f82cdbda612f5,/entries/mulla-sadra/,Mulla Sadra,"Thinker,Arabic and Islamic Philosophy",Thinker,6.361504556
688,5f1bb3a4896f82cdbda61151,/entries/hegel/,Georg Wilhelm Friedrich Hegel,"Thinker,Continental Philosophy,Metaphysics,Social and Political Philosophy",Thinker,6.376445522
977,5f1bb777896f82cdbda613b9,/entries/proclus/,Proclus,"Thinker, Metaphysics",Thinker,6.377077146
932,5f1bb487896f82cdbda611de,/entries/kant-development/,Kant’s Philosophical Development,Thinker,Thinker,6.385627662
345,5f1bb641896f82cdbda6130f,/entries/neoplatonism/,Neoplatonism,Metaphysics,Metaphysics,6.394115523
737,5f7678ee038c9c30f784692c,/entries/luther-influence/,Luther’s Influence on Philosophy,"Thinker,Philosophy of Religion,Social and Political Philosophy",Thinker,6.405844945
126,5f1bb5ce896f82cdbda612cb,/entries/modality-medieval/,Medieval Theories of Modality,Metaphysics,Metaphysics,6.414323305
1008,5f1bb505896f82cdbda6123d,/entries/locke-political/,Locke’s Political Philosophy,"Thinker,Social and Political Philosophy",Social and Political Philosophy,6.426349482
627,5f1bb3f4896f82cdbda6117b,/entries/ibn-gabirol/,Solomon Ibn Gabirol [Avicebron],"Thinker,Philosophy of Religion,Jewish Philosophy",Thinker,6.46894398
942,5f1bb4ec896f82cdbda6122a,/entries/levinas/,Emmanuel Levinas,"Thinker,Continental Philosophy,Ethics",Thinker,6.491089559
1331,5f1bb932896f82cdbda614be,/entries/strauss-leo/,Leo Strauss,"Thinker,Social and Political Philosophy,Jewish Philosophy",Thinker,6.498174796
1341,5f1bb16b896f82cdbda61010,/entries/cusanus/,"Cusanus, Nicolaus [Nicolas of Cusa]","Thinker, Metaphysics",Thinker,6.507365956
1018,5f1bb3f3896f82cdbda6117a,/entries/ibn-ezra/,Abraham Ibn Ezra,"Thinker,Jewish Philosophy",Thinker,6.508287905
1091,5f1bb91f896f82cdbda614b1,/entries/spinoza/,Baruch Spinoza,"Thinker,Jewish Philosophy,Metaphysics,Social and Political Philosophy",Thinker,6.526503072
879,5f1bb5a9896f82cdbda612ae,/entries/medieval-political/,Medieval Political Philosophy,Social and Political Philosophy,Social and Political Philosophy,6.535113221
734,5f1bb56a896f82cdbda6127b,/entries/ludwig-feuerbach/,Ludwig Andreas Feuerbach,"Thinker,Social and Political Philosophy",Thinker,6.550294698
1006,5f1bb0a5896f82cdbda60fa6,/entries/christiantheology-philosophy/,Philosophy and Christian Theology,Philosophy of Religion,Philosophy of Religion,6.556672749
1151,5f7678c0038c9c30f78468e9,/entries/albalag/,Isaac Albalag,"Thinker,Jewish Philosophy",Thinker,6.622570729
415,5f1baf96896f82cdbda60f13,/entries/arabic-islamic-mysticism/,Mysticism in Arabic and Islamic Philosophy,"Arabic and Islamic Philosophy,Philosophy of Religion",Arabic and Islamic Philosophy,6.622953366
366,5f1bb859896f82cdbda61437,/entries/rosenzweig/,Franz Rosenzweig,"Thinker,Philosophy of Religion,Jewish Philosophy",Thinker,6.70268135
750,5f1bb82e896f82cdbda6141d,/entries/religion-epistemology/,The Epistemology of Religion,"Philosophy of Religion, Epistemology",Philosophy of Religion,6.719348607
402,5f1bb85c896f82cdbda61439,/entries/royce/,Josiah Royce,"Thinker,Metaphysics",Thinker,6.767310324
1023,5f1baf93896f82cdbda60f11,/entries/arabic-islamic-metaphysics/,Arabic and Islamic Metaphysics,"Arabic and Islamic Philosophy,Metaphysics",Arabic and Islamic Philosophy,6.774222214
887,5f1bb3e8896f82cdbda61173,/entries/hume-religion/,Hume on Religion,"Thinker,Philosophy of Religion",Philosophy of Religion,6.800698554
1144,5f1bb46d896f82cdbda611cb,/entries/john-norris/,John Norris,"Thinker,Philosophy of Religion",Thinker,6.814803648
52,5f1bb69c896f82cdbda61340,/entries/pantheism/,Pantheism,Philosophy of Religion,Philosophy of Religion,6.816055109
1368,5f1bb05b896f82cdbda60f7b,/entries/cambridge-platonists/,The Cambridge Platonists,Metaphysics,Metaphysics,6.817783936
218,5f1baf4a896f82cdbda60ee5,/entries/al-ghazali/,al-Ghazali,"Thinker,Arabic and Islamic Philosophy",Thinker,6.861893626
253,5f1bafd5896f82cdbda60f36,/entries/augustine/,Saint Augustine,"Thinker,Philosophy of Religion",Thinker,6.908984501
390,5f1bb217896f82cdbda6106a,/entries/edwards/,Jonathan Edwards,"Thinker,Philosophy of Religion",Thinker,6.941905099
874,5f1bb48b896f82cdbda611e2,/entries/kant-leibniz/,Leibniz’s Influence on Kant,Thinker,Thinker,7.030232763
671,5f1bb3fe896f82cdbda61181,/entries/ibn-sina/,Ibn Sina [Avicenna],"Thinker,Logic,Metaphysics,Arabic and Islamic Philosophy",Thinker,7.04120131
793,5f1bb23d896f82cdbda6107c,/entries/enlightenment/,Enlightenment,"Metaphysics,Philosophy of Science,Logic,Epistemology",Epistemology,7.059235201
215,5f1bb056896f82cdbda60f78,/entries/butler-moral/,Joseph Butler’s Moral Philosophy,"Thinker,Ethics",Ethics,7.082583226
513,5f1bb39f896f82cdbda6114d,/entries/heaven-hell/,Heaven and Hell in Christian Thought,Philosophy of Religion,Philosophy of Religion,7.126271045
297,5f1bb38f896f82cdbda61145,/entries/halevi/,Judah Halevi,"Thinker,Jewish Philosophy",Thinker,7.151815993
1232,5f1bb699896f82cdbda6133e,/entries/panentheism/,Panentheism,Philosophy of Religion,Philosophy of Religion,7.170238165
1277,5f1bb577896f82cdbda61286,/entries/maimonides-islamic/,The Influence of Islamic Thought on Maimonides,"Thinker,Arabic and Islamic Philosophy, Jewish Philosophy",Arabic and Islamic Philosophy,7.174665608
418,5f1bb27b896f82cdbda6109e,/entries/eternity/,Eternity in Christian Thought,Philosophy of Religion,Philosophy of Religion,7.279447401
717,5f1bb0af896f82cdbda60fac,/entries/clarke/,Samuel Clarke,"Thinker, Metaphysics, Philosophy of Religion",Thinker,7.299302253
367,5f1baf8b896f82cdbda60f0c,/entries/arabic-islamic-causation/,Causation in Arabic and Islamic Thought,"Arabic and Islamic Philosophy,Metaphysics",Arabic and Islamic Philosophy,7.332400973
145,5f1bb832896f82cdbda6141f,/entries/religion-politics/,Religion and Political Theory,"Philosophy of Religion,Social and Political Philosophy",Philosophy of Religion,7.340461163
554,5f1bb045896f82cdbda60f70,/entries/buber/,Martin Buber,"Thinker,Jewish Philosophy,Ethics,Continental Philosophy",Thinker,7.361177011
183,5f1baf52896f82cdbda60eea,/entries/albo-joseph/,Joseph Albo,"Thinker, Jewish Philosophy",Thinker,7.368692719
1110,5f7678d9038c9c30f784690e,/entries/divine-revelation/,Divine Revelation,"Philosophy of Religion,Epistemology",Philosophy of Religion,7.506979941
1418,5f1bb151896f82cdbda61002,/entries/cosmology-theology/,Cosmology and Theology,"Philosophy of Religion,Philosophy of Physics",Philosophy of Religion,7.544743959
252,5f1bb700896f82cdbda61375,/entries/philosophy-religion/,Philosophy of Religion,Philosophy of Religion,Philosophy of Religion,7.616695361
1026,5f1bb3b0896f82cdbda61158,/entries/henry-more/,Henry More,"Thinker,Metaphysics",Thinker,7.725824319
1548,5f1bb834896f82cdbda61420,/entries/religion-science/,Religion and Science,"Philosophy of Religion,Philosophy of Science",Philosophy of Religion,7.88635117
1435,5f1bb2f5896f82cdbda610e8,/entries/feminist-religion/,Feminist Philosophy of Religion,"Feminist Philosophy,Philosophy of Religion",Feminist Philosophy,7.941476201
1317,5f1bb8a5896f82cdbda61466,/entries/scottus-eriugena/,John Scottus Eriugena,"Thinker, Philosphy of Religion",Thinker,8.038009764
1205,5f1bb493896f82cdbda611e8,/entries/kant-religion/,Kant’s Philosophy of Religion,"Thinker,Philosophy of Religion",Philosophy of Religion,8.038635002
958,5f1bb836896f82cdbda61422,/entries/religious-language/,Religious Language,"Philosophy of Religion,Philosophy of Language",Philosophy of Religion,8.136529714
615,5f1bb775896f82cdbda613b8,/entries/process-theism/,Process Theism,Philosophy of Religion,Philosophy of Religion,8.290037751
219,5f1bb830896f82cdbda6141e,/entries/religion-morality/,Religion and Morality,"Philosophy of Religion,Ethics",Philosophy of Religion,8.303545585
12,5f1bb98a896f82cdbda614f5,/entries/trinity/,Trinity,Philosophy of Religion,Philosophy of Religion,8.319638668
1083,5f1bb02f896f82cdbda60f67,/entries/boyle/,Robert Boyle,"Thinker, Philosophy of Science",Thinker,8.599948446
703,5f1bb630896f82cdbda61304,/entries/natural-theology/,Natural Theology and Natural Religion,Philosophy of Religion,Philosophy of Religion,8.950918938
